"path_id","criteria","hr_os","selog_hr_os","hr_pfs","selog_hr_pfs","ae","number_of_patients","ease","g_index","sucra_os","sucra_pfs"
"C900","Neutrophils, ALT, prior_treatment, CNS_Metastasis, ECOG",0.702024874328477,0.257894060158507,0.506348471272695,0.232749286204649,0.167844185602444,5828,0.443900063450608,0.900415933561451,6.76269912719727,5.83567714691162
"C388","Neutrophils, ALT, prior_treatment, ECOG",0.701593229283978,0.256960159142708,0.50445258017871,0.231756956816917,0.167970986829548,5830,0.444009809620584,0.900277167966538,6.73169040679932,5.82947444915771
"C420","Neutrophils, Bilirubin, ALT, prior_treatment, ECOG",0.711211573250069,0.264501725680433,0.521755383362017,0.238607941165366,0.165308960858335,5589,0.403989490661634,0.89775735157195,6.57747364044189,5.43870258331299
"C932","Neutrophils, Bilirubin, ALT, prior_treatment, CNS_Metastasis, ECOG",0.711051672449291,0.264388688747298,0.521478996935006,0.238497130544534,0.165175909361956,5587,0.404307099064219,0.897898063487907,6.5773458480835,5.4452543258667
"C452","Neutrophils, AST, ALT, prior_treatment, ECOG",0.721402981001462,0.265640202956777,0.506789379845867,0.240856236799456,0.168043019012867,5792,0.444817943557189,0.90002115125656,6.52787208557129,5.84463596343994
"C804","Neutrophils, Bilirubin, prior_treatment, CNS_Metastasis, ECOG",0.715035560988616,0.280928386146047,0.531862828775179,0.257244386741058,0.164835164835165,5663,0.414964936298019,0.900022584706815,6.48851299285889,5.20847511291504
"C964","Neutrophils, AST, ALT, prior_treatment, CNS_Metastasis, ECOG",0.719977365272665,0.266411976591776,0.506863308145888,0.241708723601405,0.167915465898175,5790,0.445897953444971,0.900172881284157,6.47834968566895,5.77686882019043
"C292","Neutrophils, Bilirubin, prior_treatment, ECOG",0.714835540750876,0.280950778463524,0.531539710625437,0.257270570800637,0.164966653589643,5665,0.415223120720305,0.899847594758865,6.4642972946167,5.18792533874512
"C996","Neutrophils, Bilirubin, AST, ALT, prior_treatment, CNS_Metastasis, ECOG",0.721518077529471,0.273421436127231,0.52407044593944,0.247955599227391,0.165034965034965,5556,0.406978183503928,0.897621359217829,6.4189977645874,5.37152004241943
"C836","Neutrophils, AST, prior_treatment, CNS_Metastasis, ECOG",0.721192898991338,0.30001824520831,0.505377686292846,0.278571896128076,0.16802734004177,5860,0.453312803659866,0.899619924607331,6.36045551300049,5.73053073883057
"C484","Neutrophils, Bilirubin, AST, ALT, prior_treatment, ECOG",0.728015304425442,0.269507409104259,0.521913863319925,0.243665950738929,0.165168763730777,5558,0.40725483693597,0.897495280442481,6.34964942932129,5.42813777923584
"C868","Neutrophils, Bilirubin, AST, prior_treatment, CNS_Metastasis, ECOG",0.727239617834057,0.281213553031442,0.528259385688424,0.256756556008246,0.164822134387352,5618,0.407165831407953,0.897287159592064,6.34438991546631,5.30079078674316
"C324","Neutrophils, AST, prior_treatment, ECOG",0.720986880469887,0.299943551791538,0.505423890896035,0.278507233162392,0.168153349781742,5862,0.454412881943945,0.899490787067997,6.33209419250488,5.69060802459717
"C260","Neutrophils, prior_treatment, ECOG",0.731834322518714,0.269997539795757,0.513621722796455,0.246709772260093,0.169158878504673,5961,0.433296042649328,0.901781024526872,6.33170890808105,5.6368932723999
"C356","Neutrophils, Bilirubin, AST, prior_treatment, ECOG",0.726830282606336,0.280667395192614,0.527626370557918,0.256158292082211,0.16495456341367,5620,0.407903403351612,0.897069683528465,6.29661846160889,5.25924301147461
"C772","Neutrophils, prior_treatment, CNS_Metastasis, ECOG",0.730374871915526,0.26870603015145,0.512368208946789,0.24529030581695,0.169035153328347,5959,0.435136247854976,0.901900153117462,6.27403450012207,5.58251667022705
"C276","Neutrophils, Hemoglobin, prior_treatment, ECOG",0.756125574381662,0.197610458101952,0.502269324671422,0.159114228919048,0.168994955374466,5722,0.436210034202987,0.885611523205272,6.19711112976074,6.09980297088623
"C788","Neutrophils, Hemoglobin, prior_treatment, CNS_Metastasis, ECOG",0.756379276957734,0.197989594464921,0.502636945558863,0.159571670432659,0.168866459627329,5720,0.435557281451489,0.885711895332039,6.18084144592285,6.07738018035889
"C389","Histology_Squamous, Neutrophils, ALT, prior_treatment, ECOG",0.742046275804505,0.279960532026543,0.523277796782211,0.240692160041173,0.182492057889163,3157,0.404417622416126,0.872493976967121,6.16670799255371,5.4295129776001
"C397","Histology_Squamous, Neutrophils, Platelets, ALT, prior_treatment, ECOG",0.742835011492921,0.306259719512908,0.474487159674687,0.270255791283724,0.179902145276628,2960,0.431865113640151,0.873862141267384,6.14231491088867,6.44058990478516
"C916","Neutrophils, Hemoglobin, ALT, prior_treatment, CNS_Metastasis, ECOG",0.762938699886141,0.198798993698096,0.500032937869731,0.160261548000394,0.167624331285912,5597,0.436163911584268,0.885164213198554,6.12565898895264,6.18092632293701
"C404","Neutrophils, Hemoglobin, ALT, prior_treatment, ECOG",0.763502193686868,0.198891975407897,0.501327242533875,0.160382225168191,0.167755991285403,5599,0.435826602292661,0.885041756482637,6.04487800598145,6.07847309112549
"C256","prior_treatment, ECOG",0.766240168459325,0.180931596749815,0.502246553184154,0.158928957207409,0.176027299872032,7882,0.451694698139951,0.890473650314563,6.030592918396,6.04614925384521
"C948","Neutrophils, Hemoglobin, Bilirubin, ALT, prior_treatment, CNS_Metastasis, ECOG",0.763922631989426,0.227250926854525,0.507688487213534,0.192374209141063,0.164880461665293,5370,0.417125664378793,0.88362869836797,6.00416469573975,5.87138175964355
"C820","Neutrophils, Hemoglobin, Bilirubin, prior_treatment, CNS_Metastasis, ECOG",0.764427732468138,0.238717653155466,0.526661500226605,0.206069173825989,0.164461632403827,5441,0.409116400296256,0.884836821125851,6.00008583068848,5.42902946472168
"C768","prior_treatment, CNS_Metastasis, ECOG",0.770433731218265,0.180915613830606,0.502211809824154,0.158934011539281,0.175935144360688,7880,0.451468235685721,0.890590022524473,5.98337268829346,6.06052112579346
