"path_id","criteria","criteria_item","hr_os","selog_hr_os","hr_pfs","selog_hr_pfs","ae","number_of_patients","ease","g_index","pareto_os","sucra_os","pareto_pfs","sucra_pfs"
"C2755","ECOG, WBC, Total_bilirubin, Creatinine_v4, HIV_v2, Autoimmune_disease","1, 2, 7, 8, 10, 12",0.630939668398351,0.280578278350093,0.305955057035884,0.247572374948499,0.217021276595745,3617,0.379706900993045,0.991235412550246,0,1.38682547883527,0,1.43970048751947
"C3073","ECOG, Hepatitis_B_C_v2, Autoimmune_disease","1, 11, 12",0.631823058057018,0.305961877844465,0.304219915568725,0.276704306399752,0.216426858513191,3668,0.393902972111725,0.992170271095052,0,1.38656303475485,0,1.44252840481533
"C477","ECOG, ANC, Platelets, Hemoglobin, Total_bilirubin, Creatinine_v4, CNS_metastasis","1, 3, 4, 5, 7, 8, 9",0.635556498381417,0.157706757310146,0.330986750783676,0.0648919406526411,0.20448965275342,3104,0.268239179981834,0.966425113374789,0,1.38655080310106,0,1.10503371037319
"C2691","ECOG, WBC, Creatinine_v4, HIV_v2, Autoimmune_disease","1, 2, 8, 10, 12",0.630964826489424,0.307437044684816,0.304093111248627,0.278336569675438,0.217026378896878,3667,0.395174425408858,0.991725019837368,0,1.38643535345653,0,1.45041367286649
"C3959","ECOG, WBC, ANC, Hemoglobin, ALT_AST_v3, Total_bilirubin, CNS_metastasis, HIV_v2, Hepatitis_B_C_v2, Autoimmune_disease","1, 2, 3, 5, 6, 7, 9, 10, 11, 12",0.635989646417669,0.157505358266927,0.330303116734378,0.064941487092598,0.202540578687369,3085,0.272298529216019,0.959662374939914,0,1.38636804359562,0,1.11830059811181
"C2635","ECOG, WBC, Platelets, Total_bilirubin, HIV_v2, Autoimmune_disease","1, 2, 4, 7, 10, 12",0.630598618184328,0.274043729884019,0.306992372546378,0.239479518015665,0.21813725490196,3584,0.374297639793741,0.990876615061718,0,1.38624365268369,0,1.43069137126053
"C143","ECOG, WBC, ANC, Platelets, Creatinine_v4","1, 2, 3, 4, 8",0.628463800260806,0.296606898917377,0.30397823822956,0.26611949810916,0.218495013599275,3632,0.382702243369655,0.992042325154997,0,1.38606432662493,0,1.44666158234987
"C2247","ECOG, WBC, ANC, Total_bilirubin, Creatinine_v4, Autoimmune_disease","1, 2, 3, 7, 8, 12",0.63134552632205,0.276065207537584,0.305121006897749,0.242410406501449,0.217695348130132,3615,0.379110063255167,0.991042237774623,0,1.38600188081348,0,1.44943430493387
"C2155","ECOG, WBC, Platelets, ALT_AST_v3, Total_bilirubin, Autoimmune_disease","1, 2, 4, 6, 7, 12",0.631165602600308,0.272876468404401,0.306411826279594,0.237319487393935,0.218451095340943,3552,0.370749459927398,0.988895283189514,0,1.38590338381191,0,1.42037713004408
"C3309","ECOG, ANC, Platelets, ALT_AST_v3, Total_bilirubin, Creatinine_v4, Hepatitis_B_C_v2, Autoimmune_disease","1, 3, 4, 6, 7, 8, 11, 12",0.630900305239528,0.273237282610358,0.30570642993398,0.237747219257814,0.218091697645599,3538,0.373558301356337,0.987380196229781,0,1.3858091786187,0,1.43666112577596
"C2633","ECOG, Platelets, Total_bilirubin, HIV_v2, Autoimmune_disease","1, 4, 7, 10, 12",0.630598618184328,0.274043729884019,0.306992372546378,0.239479518015665,0.21813725490196,3584,0.374297639793741,0.990876615061718,0,1.38562656217353,0,1.41350417088716
"C2429","ECOG, ANC, Platelets, Hemoglobin, ALT_AST_v3, Total_bilirubin, CNS_metastasis, Autoimmune_disease","1, 3, 4, 5, 6, 7, 9, 12",0.635747117863398,0.159176302754681,0.33035654347542,0.0652133828210816,0.204601769911504,3071,0.268319030910407,0.963422373990757,0,1.38503014387358,0,1.12604253577764
"C2937","ECOG, Platelets, Hemoglobin, ALT_AST_v3, Total_bilirubin, CNS_metastasis, HIV_v2, Autoimmune_disease","1, 4, 5, 6, 7, 9, 10, 12",0.634468240210173,0.159376049087096,0.331538432151258,0.06525106506193,0.20374955783516,3074,0.271503295802134,0.964481120129797,0,1.38492799883492,0,1.09436131229486
"C2931","ECOG, WBC, Hemoglobin, ALT_AST_v3, Total_bilirubin, CNS_metastasis, HIV_v2, Autoimmune_disease","1, 2, 5, 6, 7, 9, 10, 12",0.633106088487778,0.15761360304671,0.332853461484329,0.0648928222829119,0.203020723568668,3099,0.271265335402678,0.962704732228646,0,1.38475167704199,0,1.06514308518824
"C3183","ECOG, WBC, ANC, Platelets, ALT_AST_v3, Total_bilirubin, Hepatitis_B_C_v2, Autoimmune_disease","1, 2, 3, 4, 6, 7, 11, 12",0.630900305239528,0.273237282610358,0.30570642993398,0.237747219257814,0.218091697645599,3538,0.373558301356337,0.987380196229781,0,1.38471398065868,0,1.44611220557325
"C3787","ECOG, WBC, Platelets, Total_bilirubin, Creatinine_v4, HIV_v2, Hepatitis_B_C_v2, Autoimmune_disease","1, 2, 4, 7, 8, 10, 11, 12",0.632437212165685,0.273744477624078,0.306868805596282,0.239137329131107,0.217377955173471,3577,0.374641434333288,0.990363958549139,0,1.38457371005587,0,1.41903683198588
"C2939","ECOG, WBC, Platelets, Hemoglobin, ALT_AST_v3, Total_bilirubin, CNS_metastasis, HIV_v2, Autoimmune_disease","1, 2, 4, 5, 6, 7, 9, 10, 12",0.634468240210173,0.159376049087096,0.331538432151258,0.06525106506193,0.20374955783516,3074,0.271503295802134,0.964481120129797,0,1.38457092038045,0,1.09752668843566
"C2051","ECOG, WBC, Autoimmune_disease","1, 2, 12",0.629343071978622,0.307863389406416,0.30371653255116,0.27881222613818,0.217235188509874,3673,0.39436936187006,0.992279447119979,0,1.3844693475829,0,1.44542687123432
"C3075","ECOG, WBC, Hepatitis_B_C_v2, Autoimmune_disease","1, 2, 11, 12",0.630525557051469,0.305634063700983,0.304138493835966,0.276311568788198,0.216491754122941,3666,0.394120878250155,0.991798880620032,0,1.3844157715087,0,1.43630932712844
"C2545","ECOG, Hemoglobin, ALT_AST_v3, Total_bilirubin, Creatinine_v4, CNS_metastasis, Autoimmune_disease","1, 5, 6, 7, 8, 9, 12",0.635127843455286,0.157416070846653,0.333620029843918,0.0648692894747659,0.203366058906033,3105,0.269653187022292,0.964149541695806,0,1.38412915024126,0,1.05308344649038
"C2453","ECOG, ANC, Hemoglobin, Creatinine_v4, CNS_metastasis, Autoimmune_disease","1, 3, 5, 8, 9, 12",0.633993531454884,0.15565931490722,0.324858901449069,0.0643904158813293,0.20392022008253,3168,0.293095304515123,0.967384835122238,0,1.38390533243596,0,1.22429906605272
"C3203","ECOG, WBC, Creatinine_v4, Hepatitis_B_C_v2, Autoimmune_disease","1, 2, 8, 11, 12",0.630525557051469,0.305634063700983,0.304138493835966,0.276311568788198,0.216491754122941,3666,0.394120878250155,0.991798880620032,0,1.38385454603719,0,1.44362424982371
"C3141","ECOG, ANC, Total_bilirubin, Hepatitis_B_C_v2, Autoimmune_disease","1, 3, 7, 11, 12",0.632011952122787,0.277540483109898,0.306534645830924,0.244084752120756,0.216940889701403,3608,0.379710643133133,0.99004893345601,0,1.38377979704181,0,1.43584910063396
