"path_id","criteria","criteria_item","hr_os","selog_hr_os","hr_pfs","selog_hr_pfs","ae","number_of_patients","ease","g_index","pareto_os","sucra_os","pareto_pfs","sucra_pfs"
"C300","Platelets_v2, Hemoglobin, Total_bilirubin, CNS_metastasis","3, 4, 6, 9",0.637405655081801,0.247514072145714,0.777115685079661,0.11120886966613,0.10918774966711,807,0.0149322868940445,0.943069977644983,1,59.0053567080594,1,66.9968975069252
"C1388","Platelets_v2, Hemoglobin, Total_bilirubin, Albumin, CNS_metastasis, Hepatitis_B_C","3, 4, 6, 7, 9, 11",0.637405655081801,0.247514072145714,0.777115685079661,0.11120886966613,0.10918774966711,807,0.0149322868940445,0.943069977644983,1,58.7061115169223,1,67.4149584487535
"C1324","Platelets_v2, Hemoglobin, Total_bilirubin, CNS_metastasis, Hepatitis_B_C","3, 4, 6, 9, 11",0.637405655081801,0.247514072145714,0.777115685079661,0.11120886966613,0.10918774966711,807,0.0149322868940445,0.943069977644983,1,58.688012336661,1,66.8745706371191
"C364","Platelets_v2, Hemoglobin, Total_bilirubin, Albumin, CNS_metastasis","3, 4, 6, 7, 9",0.637405655081801,0.247514072145714,0.777115685079661,0.11120886966613,0.10918774966711,807,0.0149322868940445,0.943069977644983,1,58.6581446311176,1,67.0658171745152
"C360","Hemoglobin, Total_bilirubin, Albumin, CNS_metastasis","4, 6, 7, 9",0.648949916399361,0.245786635935202,0.779114890381294,0.111001862310567,0.108897742363878,809,0.0159115298440802,0.945924800988689,1,57.7565132700268,1,66.4552908587258
"C1320","Hemoglobin, Total_bilirubin, CNS_metastasis, Hepatitis_B_C","4, 6, 9, 11",0.648949916399361,0.245786635935202,0.779114890381294,0.111001862310567,0.108897742363878,809,0.0159115298440802,0.945924800988689,1,57.2270107945784,1,66.2047645429363
"C1384","Hemoglobin, Total_bilirubin, Albumin, CNS_metastasis, Hepatitis_B_C","4, 6, 7, 9, 11",0.648949916399361,0.245786635935202,0.779114890381294,0.111001862310567,0.108897742363878,809,0.0159115298440802,0.945924800988689,1,57.1885398912426,1,66.6094182825485
"C296","Hemoglobin, Total_bilirubin, CNS_metastasis","4, 6, 9",0.648949916399361,0.245786635935202,0.779114890381294,0.111001862310567,0.108897742363878,809,0.0159115298440802,0.945924800988689,1,56.9460271081893,1,66.4383379501385
"C304","ALT_AST, Total_bilirubin, CNS_metastasis","5, 6, 9",0.665293047201048,0.253410684961706,0.801059423688816,0.111047150149068,0.10921052631579,816,0.00470726766547047,0.94623279685404,1,54.663744825907,1,59.3868144044321
"C368","ALT_AST, Total_bilirubin, Albumin, CNS_metastasis","5, 6, 7, 9",0.665293047201048,0.253410684961706,0.801059423688816,0.111047150149068,0.10921052631579,816,0.00470726766547047,0.94623279685404,1,54.651732813895,1,59.6990581717452
"C1392","ALT_AST, Total_bilirubin, Albumin, CNS_metastasis, Hepatitis_B_C","5, 6, 7, 9, 11",0.665293047201048,0.253410684961706,0.801059423688816,0.111047150149068,0.10921052631579,816,0.00470726766547047,0.94623279685404,1,54.6091226361497,1,59.6069806094183
"C1328","ALT_AST, Total_bilirubin, CNS_metastasis, Hepatitis_B_C","5, 6, 9, 11",0.665293047201048,0.253410684961706,0.801059423688816,0.111047150149068,0.10921052631579,816,0.00470726766547047,0.94623279685404,1,54.4622189757325,1,59.1102493074792
"C1888","Total_bilirubin, Albumin, CNS_metastasis, HIV_v2, Hepatitis_B_C","6, 7, 9, 10, 11",0.686235235563744,0.243515912338793,0.813435663661975,0.10925145350413,0.11038961038961,829,0.0153311938620111,0.957371187261114,1,51.9292265238211,1,55.3834903047091
"C1824","Total_bilirubin, CNS_metastasis, HIV_v2, Hepatitis_B_C","6, 9, 10, 11",0.686235235563744,0.243515912338793,0.813435663661975,0.10925145350413,0.11038961038961,829,0.0153311938620111,0.957371187261114,1,51.8809349890431,1,55.7178947368421
"C800","Total_bilirubin, CNS_metastasis, HIV_v2","6, 9, 10",0.686235235563744,0.243515912338793,0.813435663661975,0.10925145350413,0.11038961038961,829,0.0153311938620111,0.957371187261114,1,51.6728349971593,1,54.8837673130194
"C864","Total_bilirubin, Albumin, CNS_metastasis, HIV_v2","6, 7, 9, 10",0.686235235563744,0.243515912338793,0.813435663661975,0.10925145350413,0.11038961038961,829,0.0153311938620111,0.957371187261114,1,51.63671779888,1,55.5665373961219
"C564","Platelets_v2, ALT_AST, Total_bilirubin, HIV_v2","3, 5, 6, 10",0.696708404182347,0.241044619798784,0.836103412908811,0.106487013718962,0.12289156626506,898,0.00493989906274539,0.987636773474026,1,50.554906257609,1,48.4915235457064
"C560","ALT_AST, Total_bilirubin, HIV_v2","5, 6, 10",0.696745903510449,0.241089589179596,0.839526532201583,0.106449829529044,0.122743682310469,899,0.0064704861536784,0.988721678774,1,50.409544679815,1,46.9895844875346
