"path_id","criteria","hr_os","selog_hr_os","hr_pfs","selog_hr_pfs","ae","number_of_patients","ease","g_index","sucra_os","sucra_pfs"
"C85","Histology_NonSquamous, Platelets, ALT, Bilirubin, ECOG",0.566588056022055,0.283901457583604,0.454740903825225,0.234907085268294,0.136484490398819,3667,0.298386505301638,0.947524002625268,44.1930541992188,39.0869140625
"C71","Histology_NonSquamous, Neutrophils, Platelets, Bilirubin, ECOG",0.574032406399636,0.302449479883748,0.462655086105341,0.248175165181042,0.139116202945992,3291,0.312942449562555,0.950117379749139,44.014892578125,38.45654296875
"C107","Histology_NonSquamous, Neutrophils, Hemoglobin, AST, Bilirubin, ECOG",0.568458590686846,0.334617956979322,0.441031772343492,0.287274217094421,0.140090380890898,3333,0.357517155729318,0.953475601369066,43.9844970703125,42.3102416992188
"C95","Histology_NonSquamous, Neutrophils, Platelets, Hemoglobin, ALT, Bilirubin, ECOG",0.56554237017889,0.341999903346133,0.455476608326962,0.293392143105394,0.139674093781177,3231,0.348183462114497,0.949222277911367,43.9244384765625,39.0315551757812
"C117","Histology_NonSquamous, Platelets, ALT, AST, Bilirubin, ECOG",0.569381031324171,0.282621999502717,0.453415646917372,0.233273343352225,0.136605558840922,3662,0.301072167309201,0.94754336531295,43.9210815429688,39.47265625
"C115","Histology_NonSquamous, Neutrophils, ALT, AST, Bilirubin, ECOG",0.570612023124579,0.325612014226512,0.446417717729595,0.278053444963857,0.1385948026949,3361,0.352332217975967,0.952715284702457,43.861328125,41.3075561523438
"C55","Histology_NonSquamous, Neutrophils, Platelets, ALT, AST, ECOG",0.580680968481506,0.18272359311589,0.433460737777827,0.0678960251254279,0.139549839228297,3362,0.336000093847335,0.951207673779238,43.6640014648438,47.3900756835938
"C20","Platelets, ALT, ECOG",0.577706197978201,0.235402900447542,0.463372469948129,0.180934246607811,0.134610268688482,4087,0.268708811354855,0.930872420516222,43.590576171875,37.4632568359375
"C53","Histology_NonSquamous, Platelets, ALT, AST, ECOG",0.58019590590342,0.167411587947981,0.456592072480052,0.0636571800989951,0.137463976945247,3771,0.280852228793633,0.948375659923306,43.57763671875,38.7471313476562
"C52","Platelets, ALT, AST, ECOG",0.576922074147022,0.234700799091749,0.458262946667633,0.180491032977776,0.134753661784288,4081,0.274590220443814,0.930653984669839,43.54833984375,38.5738525390625
"C69","Histology_NonSquamous, Platelets, Bilirubin, ECOG",0.573915329658331,0.280579366651976,0.464621634689474,0.232327138260202,0.136656891495601,3696,0.284160232608446,0.94814026405629,43.5197143554688,37.2559204101562
"C101","Histology_NonSquamous, Platelets, AST, Bilirubin, ECOG",0.575570626327753,0.273233902704142,0.460279926797344,0.222739140918656,0.136885487194581,3680,0.278561878820819,0.948538713370393,43.4110717773438,38.1929321289062
"C83","Histology_NonSquamous, Neutrophils, ALT, Bilirubin, ECOG",0.573458715017196,0.290223665443137,0.454971119681985,0.235595044071297,0.138461538461536,3364,0.322188509585917,0.952879501784826,43.373046875,39.1748046875
"C109","Histology_NonSquamous, Platelets, Hemoglobin, AST, Bilirubin, ECOG",0.576841325662105,0.297097727630677,0.468540685461007,0.249998773179318,0.138507462686569,3621,0.282124586957762,0.949715105716186,43.23388671875,36.8873901367188
"C31","Histology_NonSquamous, Neutrophils, Platelets, Hemoglobin, ALT, ECOG",0.58104929037686,0.219104775728652,0.446194537499125,0.135763223047852,0.140584415584417,3323,0.313993166032014,0.950688085124675,43.2133178710938,42.1170654296875
"C29","Histology_NonSquamous, Platelets, Hemoglobin, ALT, ECOG",0.582773372146665,0.170095176128642,0.451955044651615,0.0644873271409671,0.139059304703474,3714,0.263087238189557,0.949580809413837,43.0276489257812,40.4270629882812
"C45","Histology_NonSquamous, Platelets, Hemoglobin, AST, ECOG",0.582796489339674,0.168558360665457,0.454201129420567,0.0641339199192173,0.139446870451237,3727,0.262692152809975,0.950138986610529,42.9558715820312,39.5534057617188
"C99","Histology_NonSquamous, Neutrophils, AST, Bilirubin, ECOG",0.574921016815648,0.304406055690554,0.451291272921534,0.25367740460177,0.139022051773728,3375,0.330359444552003,0.953711091162755,42.9395751953125,39.827880859375
"C125","Histology_NonSquamous, Platelets, Hemoglobin, ALT, AST, Bilirubin, ECOG",0.580365942668564,0.299099614579854,0.460446248092428,0.251413159914263,0.138189448441246,3604,0.295982030268214,0.948543466062869,42.6410522460938,38.3394165039062
"C123","Histology_NonSquamous, Neutrophils, Hemoglobin, ALT, AST, Bilirubin, ECOG",0.579658776451572,0.362128576938417,0.454035757406972,0.318457038878996,0.139662994167204,3319,0.355876152870055,0.952463571742707,42.5648193359375,39.8871459960938
"C77","Histology_NonSquamous, Platelets, Hemoglobin, Bilirubin, ECOG",0.58309390629834,0.307084797781197,0.473453940009761,0.261848384125413,0.138310529446759,3636,0.286985035469577,0.949355106171509,42.3727416992188,35.8832397460938
"C91","Histology_NonSquamous, Neutrophils, Hemoglobin, ALT, Bilirubin, ECOG",0.578427767088241,0.354308004187762,0.454926115651587,0.309645991245911,0.139527355131112,3322,0.350026861097733,0.952624559203008,42.3544311523438,39.2869873046875
