"path_id","criteria","criteria_item","hr_os","selog_hr_os","hr_pfs","selog_hr_pfs","ae","number_of_patients","ease","g_index","pareto_os","sucra_os","pareto_pfs","sucra_pfs"
"C588","Platelets, Hemoglobin, Creatinine, Hepatitis_B_C_v2","3, 4, 7, 10",0.558684438525338,0.231711512200335,0.375174543114,0.0902478918720496,0.192901234567903,2154,0.174407171814599,0.98975361152111,1,49.7166249053085,0,3.31420559994527
"C332","Platelets, Hemoglobin, Creatinine, HIV_v2","3, 4, 7, 9",0.561357960234067,0.232166380107171,0.372709207371815,0.0906343337427878,0.192802056555272,2156,0.175798977151513,0.990137462877121,1,49.4038226210594,1,45.488994646044
"C76","Platelets, Hemoglobin, Creatinine","3, 4, 7",0.561364054702135,0.232005409045283,0.372940728568315,0.0905552339570728,0.192604006163331,2158,0.173321940222066,0.990855008431297,1,49.2973020220267,0,3.37940506699831
"C590","ANC, Platelets, Hemoglobin, Creatinine, Hepatitis_B_C_v2","2, 3, 4, 7, 10",0.563807862119506,0.23085272241159,0.376299327702947,0.0900050932970146,0.192049561177081,2147,0.176278130172996,0.988576898897526,1,49.1824485752579,0,3.23302854111044
"C622","ANC, Platelets, Hemoglobin, Total_bilirubin, Creatinine, Hepatitis_B_C_v2","2, 3, 4, 6, 7, 10",0.567986493224126,0.234418760643601,0.387224688470215,0.0909879042196104,0.191345151199163,2126,0.15562049596938,0.987593898472948,1,48.4547520540761,0,2.81534393981063
"C1100","Platelets, Hemoglobin, Creatinine, Autoimmune_disease","3, 4, 7, 11",0.567149840357075,0.232222899141433,0.373853088352522,0.0906210654200117,0.191872427983538,2151,0.174254108617256,0.990002144185659,1,48.3023716566634,0,3.3549932948956
"C78","ANC, Platelets, Hemoglobin, Creatinine","2, 3, 4, 7",0.570561321189072,0.231502654137111,0.375486309682463,0.0905937583779098,0.191752577319586,2151,0.168521902613681,0.989720511136692,1,48.0684109317639,0,3.27822005235904
"C630","ANC, Platelets, ALT_AST, Total_bilirubin, Creatinine, Hepatitis_B_C_v2","2, 3, 5, 6, 7, 10",0.572818403086689,0.232433323816845,0.388410697809003,0.0905863619380428,0.191533298915852,2152,0.144346100549997,0.991600015565336,1,47.5991492337276,0,2.79729600000433
"C1102","ANC, Platelets, Hemoglobin, Creatinine, Autoimmune_disease","2, 3, 4, 7, 11",0.572533079129961,0.232373865885275,0.372147813949572,0.0907558711230913,0.191017036654624,2144,0.175597176983945,0.988854496483015,1,47.3719480216771,1,46.0630577037478
"C1654","ANC, Platelets, ALT_AST, Total_bilirubin, Creatinine, Hepatitis_B_C_v2, Autoimmune_disease","2, 3, 5, 6, 7, 10, 11",0.576947335819737,0.233591211953709,0.388272135369236,0.0910380504781868,0.190796277145814,2145,0.145968503557742,0.99083422614584,1,47.0805314375619,0,2.79790201488455
"C1910","ANC, Platelets, ALT_AST, Total_bilirubin, Creatinine, HIV_v2, Hepatitis_B_C_v2, Autoimmune_disease","2, 3, 5, 6, 7, 9, 10, 11",0.576841196407312,0.234267499322316,0.388366001232542,0.0912960393933012,0.190993788819874,2143,0.146906431515389,0.990011502974832,1,46.907930773265,0,2.78273217252143
"C374","ANC, Platelets, ALT_AST, Total_bilirubin, Creatinine, HIV_v2","2, 3, 5, 6, 7, 9",0.575804073580795,0.232730390592084,0.386954150124497,0.0912705691094387,0.191434468524253,2154,0.143529745545737,0.991761355232992,1,46.741739991842,0,2.83869349573775
