"path_id","criteria","criteria_item","hr_os","selog_hr_os","hr_pfs","selog_hr_pfs","ae","number_of_patients","ease","g_index","pareto_os","sucra_os","pareto_pfs","sucra_pfs"
"C460","Platelets, Hemoglobin, Creatinine_v4, SBP_DBP, CNS_metastasis","3, 4, 7, 8, 9",0.514841048887766,0.213213914872349,0.38453122876546,0.075099446224409,0.210153482880755,1868,0.399388607789863,0.978322068699068,1,41.3879080529148,0,1.23039597903104
"C972","Platelets, Hemoglobin, Creatinine_v4, SBP_DBP, CNS_metastasis, HIV_v2","3, 4, 7, 8, 9, 10",0.514841048887766,0.213213914872349,0.38453122876546,0.075099446224409,0.210153482880755,1868,0.399388607789863,0.978322068699068,1,40.6686786378955,0,1.22854324690616
"C1500","Platelets, Hemoglobin, ALT_AST, Creatinine_v4, SBP_DBP, CNS_metastasis, Hepatitis_B_C","3, 4, 5, 7, 8, 9, 11",0.519667082762407,0.214255695254783,0.388819343761027,0.0754820452695548,0.209744503862149,1852,0.387654072358128,0.981465632414193,1,40.2972687490569,0,1.13645395051429
"C396","Platelets, Hemoglobin, SBP_DBP, CNS_metastasis","3, 4, 8, 9",0.519593691517334,0.213375168724237,0.387251852170457,0.0751144630047976,0.210029498525073,1870,0.393150937647833,0.97757861670083,1,40.1170464262361,0,1.17647720164922
"C1948","Platelets, Hemoglobin, ALT_AST, SBP_DBP, CNS_metastasis, HIV_v2, Hepatitis_B_C","3, 4, 5, 8, 9, 10, 11",0.521334701112743,0.214001139585644,0.388368829287225,0.0752979563470646,0.209619952494062,1854,0.38958218274077,0.980737348743204,1,40.0648860721292,0,1.1465940837288
"C908","Platelets, Hemoglobin, SBP_DBP, CNS_metastasis, HIV_v2","3, 4, 8, 9, 10",0.519593691517334,0.213375168724237,0.387251852170457,0.0751144630047976,0.210029498525073,1870,0.393150937647833,0.97757861670083,1,40.0601076404607,0,1.16405503352396
"C2012","Platelets, Hemoglobin, ALT_AST, Creatinine_v4, SBP_DBP, CNS_metastasis, HIV_v2, Hepatitis_B_C","3, 4, 5, 7, 8, 9, 10, 11",0.519667082762407,0.214255695254783,0.388819343761027,0.0754820452695548,0.209744503862149,1852,0.387654072358128,0.981465632414193,1,40.0545244203008,0,1.1269220727521
"C1436","Platelets, Hemoglobin, ALT_AST, SBP_DBP, CNS_metastasis, Hepatitis_B_C","3, 4, 5, 8, 9, 11",0.521334701112743,0.214001139585644,0.388368829287225,0.0752979563470646,0.209619952494062,1854,0.38958218274077,0.980737348743204,1,40.027161611589,0,1.15007017218509
"C3386","ANC, Hemoglobin, ALT_AST, Total_bilirubin, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","2, 4, 5, 6, 9, 11, 12",0.52203066230577,0.210460260945242,0.391388923953212,0.0751652212346618,0.214871194379393,1876,0.38220003975008,0.988224709547387,1,39.9598108747045,0,1.08626768508201
"C1418","ANC, Hemoglobin, SBP_DBP, CNS_metastasis, Hepatitis_B_C","2, 4, 8, 9, 11",0.522559752916144,0.211281715376489,0.391424756510878,0.0751176758948487,0.210340775558168,1875,0.39414460270507,0.974442574565677,1,39.9186157637946,0,1.07801848975108
"C1930","ANC, Hemoglobin, SBP_DBP, CNS_metastasis, HIV_v2, Hepatitis_B_C","2, 4, 8, 9, 10, 11",0.522559752916144,0.211281715376489,0.391424756510878,0.0751176758948487,0.210340775558168,1875,0.39414460270507,0.974442574565677,1,39.6756702379156,0,1.08874413857631
"C3996","Platelets, Hemoglobin, ALT_AST, SBP_DBP, CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","3, 4, 5, 8, 9, 10, 11, 12",0.52153847901072,0.214914371251865,0.381380991335849,0.0755330554407622,0.209399167162404,1849,0.399326408313599,0.979695845741557,1,39.5663196016297,1,13.5558456019934
"C3898","ANC, Hemoglobin, ALT_AST, Total_bilirubin, CNS_metastasis, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 4, 5, 6, 9, 10, 11, 12",0.52203066230577,0.210460260945242,0.391388923953212,0.0751652212346618,0.214871194379393,1876,0.38220003975008,0.988224709547387,1,39.4457019264625,0,1.08171286656254
"C3484","Platelets, Hemoglobin, ALT_AST, SBP_DBP, CNS_metastasis, Hepatitis_B_C, Autoimmune_disease","3, 4, 5, 8, 9, 11, 12",0.52153847901072,0.214914371251865,0.381380991335849,0.0755330554407622,0.209399167162404,1849,0.399326408313599,0.979695845741557,1,39.2952567778281,1,13.5797500935552
"C1440","Total_bilirubin, SBP_DBP, CNS_metastasis, Hepatitis_B_C","6, 8, 9, 11",0.52514690580827,0.205961851876964,0.390498358278657,0.0858511997975919,0.209328782707624,1944,0.399073348276935,0.982465306610289,1,39.2159851114129,1,11.4864687251851
"C1870","ANC, Platelets, Hemoglobin, Creatinine_v4, CNS_metastasis, HIV_v2, Hepatitis_B_C","2, 3, 4, 7, 9, 10, 11",0.524897898322337,0.211083650025905,0.385710181630772,0.0748867913532522,0.216656959813628,1889,0.376739131045001,0.987868947756944,1,39.1346511744882,0,1.19845765965081
"C2016","Total_bilirubin, Creatinine_v4, SBP_DBP, CNS_metastasis, HIV_v2, Hepatitis_B_C","6, 7, 8, 9, 10, 11",0.525059246466974,0.206628943737247,0.39159179070412,0.0871359960567443,0.209447922595334,1942,0.397653414499854,0.983075329275071,1,38.8897942759419,0,1.09636721143653
"C1358","ANC, Platelets, Hemoglobin, Creatinine_v4, CNS_metastasis, Hepatitis_B_C","2, 3, 4, 7, 9, 11",0.524897898322337,0.211083650025905,0.385710181630772,0.0748867913532522,0.216656959813628,1889,0.376739131045001,0.987868947756944,1,38.8555404657713,0,1.19850172692148
"C1952","Total_bilirubin, SBP_DBP, CNS_metastasis, HIV_v2, Hepatitis_B_C","6, 8, 9, 10, 11",0.52514690580827,0.205961851876964,0.390498358278657,0.0858511997975919,0.209328782707624,1944,0.399073348276935,0.982465306610289,1,38.8377345203964,1,11.5349257491261
"C2040","Hemoglobin, ALT_AST, Total_bilirubin, Creatinine_v4, SBP_DBP, CNS_metastasis, HIV_v2, Hepatitis_B_C","4, 5, 6, 7, 8, 9, 10, 11",0.526213248471831,0.212185104464579,0.393886168568175,0.0754400476516784,0.208654416123296,1857,0.387566692377574,0.982106757021723,1,38.8155525375987,0,1.02104353415556
"C1504","Total_bilirubin, Creatinine_v4, SBP_DBP, CNS_metastasis, Hepatitis_B_C","6, 7, 8, 9, 11",0.525059246466974,0.206628943737247,0.39159179070412,0.0871359960567443,0.209447922595334,1942,0.397653414499854,0.983075329275071,1,38.7644484683869,0,1.10780535175816
"C1464","Hemoglobin, ALT_AST, Total_bilirubin, SBP_DBP, CNS_metastasis, Hepatitis_B_C","4, 5, 6, 8, 9, 11",0.527942946956956,0.212232634073484,0.392360980777636,0.075544617536805,0.208530805687204,1859,0.384545617503202,0.981299547703648,1,38.699512096977,0,1.05246152076292
"C1976","Hemoglobin, ALT_AST, Total_bilirubin, SBP_DBP, CNS_metastasis, HIV_v2, Hepatitis_B_C","4, 5, 6, 8, 9, 10, 11",0.527942946956956,0.212232634073484,0.392360980777636,0.075544617536805,0.208530805687204,1859,0.384545617503202,0.981299547703648,1,38.6511744882048,0,1.05999999011311
"C1528","Hemoglobin, ALT_AST, Total_bilirubin, Creatinine_v4, SBP_DBP, CNS_metastasis, Hepatitis_B_C","4, 5, 6, 7, 8, 9, 11",0.526213248471831,0.212185104464579,0.393886168568175,0.0754400476516784,0.208654416123296,1857,0.387566692377574,0.982106757021723,1,38.6024344851869,0,1.02402485450562
"C936","Hemoglobin, Total_bilirubin, SBP_DBP, CNS_metastasis, HIV_v2","4, 6, 8, 9, 10",0.528911314863587,0.211605233886141,0.392776618281533,0.075201185958825,0.20860341779611,1873,0.391227151799243,0.978237642619907,1,38.3274986167698,0,1.04302978304849
